F2_integral,F2_radial_centroid,F2_radial_spread,F2_radial_concentration,F2_onset_radius,F2_termination_radius,F2_peak_radius,F2_peak_magnitude,alpha2_peak_cos2,alpha2_peak_sin2,alpha2_weighted_mean_cos2,alpha2_weighted_mean_sin2,alpha2_axial_coherence,alpha2_orientation_drift_deg
9.354178540792935,12.644958240686222,6.689377267414961,0.3105042906430968,3.5,27.5,3.5,0.7132884850798958,-0.9980207098346656,0.06288610928583649,-0.9997023133079138,0.02439845828747479,0.6900228484069559,11.19204217421219
8.77515504458542,13.172054058716126,6.640463959199233,0.45490268154915736,3.5,27.5,8.5,0.6223555285635032,-0.9979156170180093,0.06453232764720021,-0.9997505493588876,0.022334705205184144,0.6699545746358265,3.742100968984076
6.044987087251055,14.414452992824826,7.948262445265563,0.30161247613500963,3.5,27.5,3.5,0.5846339305660934,-0.9746311707105149,0.2238170705720439,-0.9810370913576518,-0.1938200850802575,0.5061460961494776,4.9875100944131106
9.553519329405033,15.151702854596106,7.8700488000119,0.3969436716276868,3.5,27.5,11.5,0.7641391549034036,-0.9684899620807541,-0.24905259153202874,-0.9999991875836199,0.0012746890209589792,0.7967683021125614,4.277612325777866
3.7835514400791013,18.47819898499824,5.413219158217458,0.3824900358582562,12.5,27.5,12.5,0.593388665755909,0.7420597819070301,-0.6703337079963164,0.9456650364708725,-0.32514248998945594,0.7468614437318039,45.543932573833985
4.3267644710486675,19.202783140089434,3.598780697138052,0.834928179172996,15.5,25.5,18.5,0.650609175968089,0.9995986663069483,0.02832854245050774,0.985466666312906,-0.1698689188348694,0.9124411939461876,26.05743996860786
5.325863468608459,16.03378596460706,7.892517318376619,0.34854678968991293,3.5,27.5,6.5,0.44620928437804924,0.38104768882166207,0.924555384411161,-0.9903951728853658,-0.1382656917871039,0.1844530688731502,73.15103140630737
3.3149214750351557,20.549581660831848,4.163279223071598,0.6932501692192008,17.5,27.5,18.5,0.5464686410700709,0.9968692381774124,-0.0790678314840207,0.9081236823890838,-0.4187020151421419,0.8689527803325295,45.0474856742118
4.146459741259668,19.61279650936029,3.698312593455794,0.47217388856225406,15.5,27.5,15.5,0.6609069747378266,0.9021296236819434,-0.4314651110755947,0.9243950844588572,-0.3814364007646653,0.9093582433860744,34.557075651063485
4.504461461066218,18.35469318487305,4.188559678406018,0.6980663596205523,14.5,27.5,15.5,0.7342547054535258,0.9455256462376435,-0.3255476191079989,0.9297852024641272,-0.3681025363655378,0.750587667439835,67.19724977410596
4.512387129532084,18.645969181068168,4.943550732552567,0.4201486103122291,13.5,27.5,13.5,0.6440113661552239,0.9761440968486393,-0.21712370250056584,0.9910754593752884,-0.13330203983458383,0.8556527092509413,67.32868160237918
2.9217235544779054,20.331488018877494,4.249597915949973,0.8018044093598964,19.5,25.5,19.5,0.6551358039162121,0.8934166622849486,-0.44922897007163504,0.8820122008600622,-0.4712265670927197,0.8455408530507905,41.790781119099435
