permutation_index,master_seed,permutation_eligible_identities,structurally_fixed_identities,actually_reassigned_identities,all_2300_destination_rows_filled_once,all_2300_source_rows_used_once,category_preserved,block_size_preserved,singleton_strata_fixed,macro_f1_L,macro_f1_L_plus_G_permuted,delta_G_given_L,balanced_accuracy_L,balanced_accuracy_L_plus_G_permuted,delta_balanced_accuracy,max_iterations_L_plus_G,converged_L_plus_G
698,20260822,228,2,207,True,True,True,True,True,0.7380200305882273,0.7505969054323623,0.012576874844135055,0.7417391304347827,0.7552173913043478,0.013478260869565162,35,True
699,20260822,228,2,212,True,True,True,True,True,0.7380200305882273,0.7559488826832537,0.01792885209502637,0.7417391304347827,0.7595652173913043,0.01782608695652166,35,True
700,20260822,228,2,215,True,True,True,True,True,0.7380200305882273,0.7420103173161875,0.003990286727960202,0.7417391304347827,0.7456521739130436,0.003913043478260936,35,True
701,20260822,228,2,201,True,True,True,True,True,0.7380200305882273,0.7566590767891767,0.01863904620094936,0.7417391304347827,0.7604347826086956,0.01869565217391289,35,True
702,20260822,228,2,203,True,True,True,True,True,0.7380200305882273,0.7625532496244626,0.024533219036235288,0.7417391304347827,0.766086956521739,0.024347826086956292,36,True
703,20260822,228,2,201,True,True,True,True,True,0.7380200305882273,0.758308188828034,0.020288158239806675,0.7417391304347827,0.7617391304347826,0.019999999999999907,34,True
704,20260822,228,2,204,True,True,True,True,True,0.7380200305882273,0.7536881688778476,0.015668138289620326,0.7417391304347827,0.7573913043478262,0.01565217391304352,36,True
705,20260822,228,2,210,True,True,True,True,True,0.7380200305882273,0.7479639909721871,0.009943960383959838,0.7417391304347827,0.7517391304347826,0.009999999999999898,33,True
706,20260822,228,2,208,True,True,True,True,True,0.7380200305882273,0.7514385058410622,0.013418475252834905,0.7417391304347827,0.7552173913043478,0.013478260869565162,35,True
707,20260822,228,2,202,True,True,True,True,True,0.7380200305882273,0.7533119892767155,0.015291958688488205,0.7417391304347827,0.7569565217391304,0.015217391304347738,33,True
708,20260822,228,2,207,True,True,True,True,True,0.7380200305882273,0.7572272491990547,0.019207218610827415,0.7417391304347827,0.7604347826086958,0.018695652173913113,36,True
709,20260822,228,2,202,True,True,True,True,True,0.7380200305882273,0.7547232080232716,0.016703177435044347,0.7417391304347827,0.7586956521739129,0.016956521739130204,37,True
710,20260822,228,2,209,True,True,True,True,True,0.7380200305882273,0.7530703654682995,0.015050334880072236,0.7417391304347827,0.7573913043478262,0.01565217391304352,34,True
711,20260822,228,2,207,True,True,True,True,True,0.7380200305882273,0.7518324486903423,0.013812418102114976,0.7417391304347827,0.7556521739130434,0.013913043478260723,35,True
712,20260822,228,2,215,True,True,True,True,True,0.7380200305882273,0.7508157611184919,0.012795730530264615,0.7417391304347827,0.7543478260869566,0.012608695652173929,34,True
713,20260822,228,2,204,True,True,True,True,True,0.7380200305882273,0.7495237802155721,0.011503749627344795,0.7417391304347827,0.7534782608695652,0.011739130434782474,36,True
714,20260822,228,2,211,True,True,True,True,True,0.7380200305882273,0.7582181883917096,0.02019815780348233,0.7417391304347827,0.7617391304347826,0.019999999999999907,35,True
715,20260822,228,2,196,True,True,True,True,True,0.7380200305882273,0.7511541063462649,0.0131340757580376,0.7417391304347827,0.7552173913043478,0.013478260869565162,36,True
716,20260822,228,2,192,True,True,True,True,True,0.7380200305882273,0.7427818135327158,0.00476178294448848,0.7417391304347827,0.7469565217391303,0.005217391304347618,34,True
717,20260822,228,2,201,True,True,True,True,True,0.7380200305882273,0.7549947531627335,0.016974722574506163,0.7417391304347827,0.7582608695652174,0.016521739130434754,35,True
718,20260822,228,2,208,True,True,True,True,True,0.7380200305882273,0.7559263502120466,0.017906319623819278,0.7417391304347827,0.7595652173913043,0.01782608695652166,37,True
719,20260822,228,2,212,True,True,True,True,True,0.7380200305882273,0.751330003489269,0.013309972901041744,0.7417391304347827,0.7543478260869564,0.012608695652173707,36,True
720,20260822,228,2,200,True,True,True,True,True,0.7380200305882273,0.7494901255255104,0.011470094937283126,0.7417391304347827,0.7530434782608694,0.011304347826086691,33,True
721,20260822,228,2,208,True,True,True,True,True,0.7380200305882273,0.7415037946238904,0.003483764035663084,0.7417391304347827,0.7452173913043478,0.003478260869565153,34,True
722,20260822,228,2,200,True,True,True,True,True,0.7380200305882273,0.7574185973093159,0.01939856672108864,0.7417391304347827,0.7613043478260869,0.019565217391304235,35,True
723,20260822,228,2,206,True,True,True,True,True,0.7380200305882273,0.7548575241145532,0.01683749352632591,0.7417391304347827,0.758695652173913,0.016956521739130315,36,True
724,20260822,228,2,202,True,True,True,True,True,0.7380200305882273,0.7571293576113297,0.019109327023102418,0.7417391304347827,0.7608695652173914,0.019130434782608674,36,True
725,20260822,228,2,209,True,True,True,True,True,0.7380200305882273,0.7486727666724262,0.010652736084198922,0.7417391304347827,0.7517391304347826,0.009999999999999898,35,True
726,20260822,228,2,215,True,True,True,True,True,0.7380200305882273,0.7521430394842007,0.014123008895973399,0.7417391304347827,0.7556521739130434,0.013913043478260723,34,True
727,20260822,228,2,203,True,True,True,True,True,0.7380200305882273,0.749561315167461,0.011541284579233757,0.7417391304347827,0.7534782608695653,0.011739130434782585,34,True
728,20260822,228,2,202,True,True,True,True,True,0.7380200305882273,0.7548844347854944,0.01686440419726709,0.7417391304347827,0.7586956521739132,0.016956521739130537,33,True
729,20260822,228,2,215,True,True,True,True,True,0.7380200305882273,0.7481948506253936,0.010174820037166299,0.7417391304347827,0.7521739130434782,0.01043478260869557,34,True
730,20260822,228,2,211,True,True,True,True,True,0.7380200305882273,0.7459561083257722,0.0079360777375449,0.7417391304347827,0.75,0.008260869565217321,34,True
731,20260822,228,2,201,True,True,True,True,True,0.7380200305882273,0.7472051360944816,0.009185105506254287,0.7417391304347827,0.7504347826086957,0.008695652173912993,33,True
732,20260822,228,2,204,True,True,True,True,True,0.7380200305882273,0.7430479741295235,0.005027943541296209,0.7417391304347827,0.7469565217391304,0.005217391304347729,32,True
733,20260822,228,2,201,True,True,True,True,True,0.7380200305882273,0.7523004141405375,0.014280383552310205,0.7417391304347827,0.7556521739130434,0.013913043478260723,36,True
734,20260822,228,2,201,True,True,True,True,True,0.7380200305882273,0.7453865867402226,0.007366556151995329,0.7417391304347827,0.7491304347826088,0.007391304347826089,35,True
735,20260822,228,2,206,True,True,True,True,True,0.7380200305882273,0.7440196273644126,0.005999596776185334,0.7417391304347827,0.7473913043478262,0.005652173913043512,32,True
736,20260822,228,2,210,True,True,True,True,True,0.7380200305882273,0.7502964593582604,0.012276428770033099,0.7417391304347827,0.7534782608695653,0.011739130434782585,35,True
737,20260822,228,2,212,True,True,True,True,True,0.7380200305882273,0.7582295687530948,0.02020953816486748,0.7417391304347827,0.7617391304347827,0.020000000000000018,37,True
738,20260822,228,2,200,True,True,True,True,True,0.7380200305882273,0.7502968157031984,0.0122767851149711,0.7417391304347827,0.7543478260869564,0.012608695652173707,36,True
739,20260822,228,2,208,True,True,True,True,True,0.7380200305882273,0.7571591905030357,0.019139159914808412,0.7417391304347827,0.7608695652173914,0.019130434782608674,34,True
740,20260822,228,2,204,True,True,True,True,True,0.7380200305882273,0.7557559064603379,0.017735875872110562,0.7417391304347827,0.7591304347826086,0.017391304347825876,32,True
741,20260822,228,2,211,True,True,True,True,True,0.7380200305882273,0.7566978060965641,0.018677775508336825,0.7417391304347827,0.7599999999999999,0.01826086956521722,36,True
742,20260822,228,2,203,True,True,True,True,True,0.7380200305882273,0.7571460992414406,0.019126068653213313,0.7417391304347827,0.7613043478260869,0.019565217391304235,34,True
743,20260822,228,2,206,True,True,True,True,True,0.7380200305882273,0.7552507304912915,0.01723069990306425,0.7417391304347827,0.7586956521739129,0.016956521739130204,36,True
744,20260822,228,2,203,True,True,True,True,True,0.7380200305882273,0.7409784958655472,0.0029584652773199105,0.7417391304347827,0.7443478260869564,0.002608695652173698,36,True
745,20260822,228,2,204,True,True,True,True,True,0.7380200305882273,0.7444514003802966,0.006431369792069264,0.7417391304347827,0.7478260869565218,0.006086956521739073,36,True
746,20260822,228,2,196,True,True,True,True,True,0.7380200305882273,0.7466913646909773,0.008671334102750006,0.7417391304347827,0.7504347826086956,0.008695652173912882,36,True
747,20260822,228,2,205,True,True,True,True,True,0.7380200305882273,0.7605049564324469,0.022484925844219572,0.7417391304347827,0.7639130434782607,0.022173913043478044,35,True
748,20260822,228,2,205,True,True,True,True,True,0.7380200305882273,0.7505211823286367,0.012501151740409444,0.7417391304347827,0.7543478260869564,0.012608695652173707,33,True
749,20260822,228,2,206,True,True,True,True,True,0.7380200305882273,0.7531785694280693,0.015158538839841973,0.7417391304347827,0.7569565217391306,0.01521739130434796,37,True
750,20260822,228,2,206,True,True,True,True,True,0.7380200305882273,0.7542660872203312,0.016246056632103878,0.7417391304347827,0.757391304347826,0.0156521739130433,34,True
751,20260822,228,2,202,True,True,True,True,True,0.7380200305882273,0.7473318566583077,0.009311826070080409,0.7417391304347827,0.751304347826087,0.009565217391304337,36,True
752,20260822,228,2,212,True,True,True,True,True,0.7380200305882273,0.7505596260454364,0.012539595457209063,0.7417391304347827,0.753913043478261,0.012173913043478368,34,True
753,20260822,228,2,207,True,True,True,True,True,0.7380200305882273,0.7508427896754218,0.012822759087194546,0.7417391304347827,0.7539130434782608,0.012173913043478146,36,True
754,20260822,228,2,207,True,True,True,True,True,0.7380200305882273,0.7532998637412962,0.015279833153068911,0.7417391304347827,0.7565217391304347,0.014782608695652066,35,True
755,20260822,228,2,212,True,True,True,True,True,0.7380200305882273,0.7573701440525981,0.019350113464370766,0.7417391304347827,0.7604347826086956,0.01869565217391289,34,True
756,20260822,228,2,205,True,True,True,True,True,0.7380200305882273,0.7533241682134842,0.015304137625256953,0.7417391304347827,0.757391304347826,0.0156521739130433,36,True
757,20260822,228,2,196,True,True,True,True,True,0.7380200305882273,0.752770491161545,0.014750460573317747,0.7417391304347827,0.7560869565217392,0.014347826086956506,36,True
758,20260822,228,2,210,True,True,True,True,True,0.7380200305882273,0.7581944825825234,0.020174451994296128,0.7417391304347827,0.7621739130434785,0.0204347826086958,37,True
759,20260822,228,2,203,True,True,True,True,True,0.7380200305882273,0.7548826622069563,0.01686263161872903,0.7417391304347827,0.7586956521739132,0.016956521739130537,32,True
760,20260822,228,2,208,True,True,True,True,True,0.7380200305882273,0.7531093455661965,0.01508931497796917,0.7417391304347827,0.7565217391304349,0.014782608695652177,35,True
761,20260822,228,2,210,True,True,True,True,True,0.7380200305882273,0.7565244609648742,0.018504430376646952,0.7417391304347827,0.76,0.01826086956521733,38,True
762,20260822,228,2,209,True,True,True,True,True,0.7380200305882273,0.7437986955418764,0.005778664953649093,0.7417391304347827,0.7478260869565219,0.006086956521739184,35,True
763,20260822,228,2,200,True,True,True,True,True,0.7380200305882273,0.7502262377614126,0.012206207173185324,0.7417391304347827,0.7539130434782608,0.012173913043478146,32,True
764,20260822,228,2,201,True,True,True,True,True,0.7380200305882273,0.7588224252059699,0.02080239461774258,0.7417391304347827,0.7630434782608696,0.021304347826086922,33,True
765,20260822,228,2,198,True,True,True,True,True,0.7380200305882273,0.7470414071753833,0.00902137658715596,0.7417391304347827,0.7504347826086957,0.008695652173912993,34,True
766,20260822,228,2,205,True,True,True,True,True,0.7380200305882273,0.7521139071558958,0.014093876567668473,0.7417391304347827,0.7560869565217393,0.014347826086956617,36,True
767,20260822,228,2,210,True,True,True,True,True,0.7380200305882273,0.7477020482868972,0.009682017698669942,0.7417391304347827,0.7513043478260871,0.009565217391304448,35,True
768,20260822,228,2,214,True,True,True,True,True,0.7380200305882273,0.756787758559043,0.018767727970815717,0.7417391304347827,0.7604347826086956,0.01869565217391289,39,True
769,20260822,228,2,198,True,True,True,True,True,0.7380200305882273,0.7528841112232351,0.01486408063500777,0.7417391304347827,0.7565217391304349,0.014782608695652177,36,True
770,20260822,228,2,205,True,True,True,True,True,0.7380200305882273,0.7547411927585614,0.016721162170334147,0.7417391304347827,0.7586956521739132,0.016956521739130537,34,True
771,20260822,228,2,205,True,True,True,True,True,0.7380200305882273,0.7471596365746557,0.009139605986428379,0.7417391304347827,0.7504347826086957,0.008695652173912993,34,True
772,20260822,228,2,209,True,True,True,True,True,0.7380200305882273,0.749116661722976,0.01109663113474868,0.7417391304347827,0.7530434782608696,0.011304347826086913,36,True
773,20260822,228,2,205,True,True,True,True,True,0.7380200305882273,0.7482831528349919,0.010263122246764622,0.7417391304347827,0.7517391304347825,0.009999999999999787,33,True
774,20260822,228,2,207,True,True,True,True,True,0.7380200305882273,0.754651650171764,0.01663161958353676,0.7417391304347827,0.7578260869565218,0.016086956521739082,35,True
775,20260822,228,2,207,True,True,True,True,True,0.7380200305882273,0.74941997829038,0.01139994770215269,0.7417391304347827,0.7530434782608694,0.011304347826086691,39,True
776,20260822,228,2,205,True,True,True,True,True,0.7380200305882273,0.74875269898611,0.010732668397882672,0.7417391304347827,0.7521739130434782,0.01043478260869557,36,True
777,20260822,228,2,205,True,True,True,True,True,0.7380200305882273,0.7470866167862079,0.00906658619798062,0.7417391304347827,0.7504347826086957,0.008695652173912993,35,True
778,20260822,228,2,204,True,True,True,True,True,0.7380200305882273,0.7497422556440586,0.011722225055831315,0.7417391304347827,0.7539130434782608,0.012173913043478146,32,True
779,20260822,228,2,203,True,True,True,True,True,0.7380200305882273,0.7501312239220863,0.012111193333859016,0.7417391304347827,0.7543478260869566,0.012608695652173929,31,True
780,20260822,228,2,202,True,True,True,True,True,0.7380200305882273,0.7445826188074903,0.0065625882192630325,0.7417391304347827,0.7482608695652174,0.006521739130434745,37,True
781,20260822,228,2,209,True,True,True,True,True,0.7380200305882273,0.7505893176619424,0.012569287073715074,0.7417391304347827,0.7543478260869567,0.01260869565217404,34,True
782,20260822,228,2,197,True,True,True,True,True,0.7380200305882273,0.7484309564524537,0.010410925864226428,0.7417391304347827,0.7521739130434781,0.010434782608695459,35,True
783,20260822,228,2,204,True,True,True,True,True,0.7380200305882273,0.7489787544176487,0.010958723829421424,0.7417391304347827,0.7534782608695652,0.011739130434782474,34,True
784,20260822,228,2,191,True,True,True,True,True,0.7380200305882273,0.7496695747085539,0.011649544120326594,0.7417391304347827,0.7534782608695652,0.011739130434782474,34,True
785,20260822,228,2,210,True,True,True,True,True,0.7380200305882273,0.7484481410157232,0.010428110427495918,0.7417391304347827,0.7521739130434782,0.01043478260869557,38,True
786,20260822,228,2,204,True,True,True,True,True,0.7380200305882273,0.7547714520830094,0.016751421494782148,0.7417391304347827,0.7582608695652173,0.016521739130434643,35,True
787,20260822,228,2,207,True,True,True,True,True,0.7380200305882273,0.7489297440489286,0.010909713460701354,0.7417391304347827,0.7526086956521738,0.01086956521739113,35,True
788,20260822,228,2,208,True,True,True,True,True,0.7380200305882273,0.7487044163898915,0.010684385801664198,0.7417391304347827,0.7530434782608696,0.011304347826086913,36,True
789,20260822,228,2,211,True,True,True,True,True,0.7380200305882273,0.754438128456256,0.016418097868028725,0.7417391304347827,0.7582608695652173,0.016521739130434643,36,True
790,20260822,228,2,207,True,True,True,True,True,0.7380200305882273,0.7542376412850472,0.01621761069681993,0.7417391304347827,0.7578260869565218,0.016086956521739082,35,True
791,20260822,228,2,211,True,True,True,True,True,0.7380200305882273,0.7526092920262286,0.014589261438001322,0.7417391304347827,0.7565217391304349,0.014782608695652177,36,True
792,20260822,228,2,203,True,True,True,True,True,0.7380200305882273,0.7481477575981682,0.010127727009940912,0.7417391304347827,0.751304347826087,0.009565217391304337,35,True
793,20260822,228,2,206,True,True,True,True,True,0.7380200305882273,0.7485144758117075,0.010494445223480198,0.7417391304347827,0.7517391304347827,0.010000000000000009,35,True
794,20260822,228,2,203,True,True,True,True,True,0.7380200305882273,0.7524952181042217,0.014475187515994414,0.7417391304347827,0.756086956521739,0.014347826086956283,33,True
795,20260822,228,2,194,True,True,True,True,True,0.7380200305882273,0.7512080245506104,0.013187993962383127,0.7417391304347827,0.7552173913043478,0.013478260869565162,37,True
796,20260822,228,2,208,True,True,True,True,True,0.7380200305882273,0.7608500015715538,0.02282997098332651,0.7417391304347827,0.7647826086956522,0.0230434782608695,35,True
797,20260822,228,2,209,True,True,True,True,True,0.7380200305882273,0.7497443899081595,0.01172435931993221,0.7417391304347827,0.7539130434782608,0.012173913043478146,35,True
798,20260822,228,2,204,True,True,True,True,True,0.7380200305882273,0.7508461652124823,0.01282613462425497,0.7417391304347827,0.7547826086956523,0.013043478260869601,35,True
799,20260822,228,2,205,True,True,True,True,True,0.7380200305882273,0.7539883993443474,0.015968368756120066,0.7417391304347827,0.7578260869565218,0.016086956521739082,37,True
800,20260822,228,2,210,True,True,True,True,True,0.7380200305882273,0.7495593300761224,0.011539299487895116,0.7417391304347827,0.7530434782608696,0.011304347826086913,34,True
801,20260822,228,2,212,True,True,True,True,True,0.7380200305882273,0.7543035056919859,0.016283475103758605,0.7417391304347827,0.7578260869565218,0.016086956521739082,35,True
802,20260822,228,2,199,True,True,True,True,True,0.7380200305882273,0.7480037722152091,0.00998374162698179,0.7417391304347827,0.7517391304347826,0.009999999999999898,36,True
803,20260822,228,2,201,True,True,True,True,True,0.7380200305882273,0.7490390146815685,0.011018984093341233,0.7417391304347827,0.7521739130434782,0.01043478260869557,35,True
804,20260822,228,2,203,True,True,True,True,True,0.7380200305882273,0.747927233742167,0.00990720315393967,0.7417391304347827,0.7517391304347827,0.010000000000000009,36,True
805,20260822,228,2,206,True,True,True,True,True,0.7380200305882273,0.7502641142392521,0.012244083651024806,0.7417391304347827,0.7539130434782608,0.012173913043478146,35,True
806,20260822,228,2,207,True,True,True,True,True,0.7380200305882273,0.7526683872358528,0.014648356647625538,0.7417391304347827,0.7560869565217392,0.014347826086956506,36,True
807,20260822,228,2,205,True,True,True,True,True,0.7380200305882273,0.7490686736665361,0.011048643078308773,0.7417391304347827,0.7534782608695652,0.011739130434782474,35,True
808,20260822,228,2,200,True,True,True,True,True,0.7380200305882273,0.7532493249645235,0.015229294376296165,0.7417391304347827,0.7565217391304349,0.014782608695652177,34,True
809,20260822,228,2,208,True,True,True,True,True,0.7380200305882273,0.7509782668487134,0.012958236260486089,0.7417391304347827,0.7543478260869566,0.012608695652173929,34,True
810,20260822,228,2,207,True,True,True,True,True,0.7380200305882273,0.7563458925311816,0.01832586194295427,0.7417391304347827,0.76,0.01826086956521733,33,True
811,20260822,228,2,200,True,True,True,True,True,0.7380200305882273,0.7524221558390599,0.01440212525083262,0.7417391304347827,0.7556521739130434,0.013913043478260723,35,True
812,20260822,228,2,201,True,True,True,True,True,0.7380200305882273,0.7552252155068836,0.017205184918656302,0.7417391304347827,0.7586956521739132,0.016956521739130537,36,True
813,20260822,228,2,202,True,True,True,True,True,0.7380200305882273,0.7587269111041901,0.02070688051596281,0.7417391304347827,0.7621739130434783,0.02043478260869558,35,True
814,20260822,228,2,208,True,True,True,True,True,0.7380200305882273,0.7440685264167195,0.006048495828492206,0.7417391304347827,0.7473913043478262,0.005652173913043512,34,True
815,20260822,228,2,205,True,True,True,True,True,0.7380200305882273,0.7495989549733598,0.011578924385132527,0.7417391304347827,0.7534782608695652,0.011739130434782474,33,True
816,20260822,228,2,205,True,True,True,True,True,0.7380200305882273,0.7524560703337938,0.014436039745566509,0.7417391304347827,0.7560869565217393,0.014347826086956617,34,True
817,20260822,228,2,215,True,True,True,True,True,0.7380200305882273,0.7580504854762944,0.020030454888067095,0.7417391304347827,0.7621739130434783,0.02043478260869558,34,True
818,20260822,228,2,206,True,True,True,True,True,0.7380200305882273,0.7491150624816653,0.011095031893437968,0.7417391304347827,0.752608695652174,0.010869565217391353,35,True
819,20260822,228,2,210,True,True,True,True,True,0.7380200305882273,0.7567497779853581,0.018729747397130847,0.7417391304347827,0.7599999999999999,0.01826086956521722,36,True
820,20260822,228,2,207,True,True,True,True,True,0.7380200305882273,0.7509938913085776,0.012973860720350339,0.7417391304347827,0.754782608695652,0.013043478260869268,34,True
821,20260822,228,2,210,True,True,True,True,True,0.7380200305882273,0.753839385048461,0.015819354460233748,0.7417391304347827,0.757391304347826,0.0156521739130433,36,True
822,20260822,228,2,197,True,True,True,True,True,0.7380200305882273,0.7483481630511324,0.010328132462905093,0.7417391304347827,0.7517391304347827,0.010000000000000009,35,True
823,20260822,228,2,207,True,True,True,True,True,0.7380200305882273,0.7540519831532883,0.01603195256506096,0.7417391304347827,0.7569565217391304,0.015217391304347738,37,True
824,20260822,228,2,209,True,True,True,True,True,0.7380200305882273,0.7536291746111307,0.015609144022903365,0.7417391304347827,0.7565217391304349,0.014782608695652177,37,True
825,20260822,228,2,203,True,True,True,True,True,0.7380200305882273,0.7530382697991284,0.015018239210901063,0.7417391304347827,0.7565217391304347,0.014782608695652066,34,True
826,20260822,228,2,202,True,True,True,True,True,0.7380200305882273,0.7498436122245298,0.011823581636302483,0.7417391304347827,0.7530434782608696,0.011304347826086913,35,True
827,20260822,228,2,208,True,True,True,True,True,0.7380200305882273,0.7534721598654442,0.015452129277216953,0.7417391304347827,0.7573913043478262,0.01565217391304352,33,True
828,20260822,228,2,209,True,True,True,True,True,0.7380200305882273,0.7469736544787883,0.00895362389056098,0.7417391304347827,0.751304347826087,0.009565217391304337,35,True
829,20260822,228,2,203,True,True,True,True,True,0.7380200305882273,0.7488894140564554,0.010869383468228078,0.7417391304347827,0.7526086956521738,0.01086956521739113,34,True
830,20260822,228,2,210,True,True,True,True,True,0.7380200305882273,0.7533988982448399,0.01537886765661256,0.7417391304347827,0.757391304347826,0.0156521739130433,34,True
831,20260822,228,2,208,True,True,True,True,True,0.7380200305882273,0.7519825334646839,0.013962502876456617,0.7417391304347827,0.7556521739130436,0.013913043478260945,35,True
832,20260822,228,2,208,True,True,True,True,True,0.7380200305882273,0.7583683343924301,0.020348303804202827,0.7417391304347827,0.7621739130434783,0.02043478260869558,33,True
833,20260822,228,2,207,True,True,True,True,True,0.7380200305882273,0.762584248437122,0.02456421784889473,0.7417391304347827,0.7656521739130433,0.02391304347826062,33,True
834,20260822,228,2,206,True,True,True,True,True,0.7380200305882273,0.7586922835420431,0.020672252953815806,0.7417391304347827,0.7626086956521739,0.02086956521739125,36,True
835,20260822,228,2,214,True,True,True,True,True,0.7380200305882273,0.7455095891582622,0.00748955857003486,0.7417391304347827,0.7495652173913044,0.00782608695652176,35,True
836,20260822,228,2,208,True,True,True,True,True,0.7380200305882273,0.7476014300536827,0.009581399465455442,0.7417391304347827,0.751304347826087,0.009565217391304337,36,True
837,20260822,228,2,217,True,True,True,True,True,0.7380200305882273,0.74916083448211,0.011140803893882723,0.7417391304347827,0.7530434782608696,0.011304347826086913,36,True
838,20260822,228,2,199,True,True,True,True,True,0.7380200305882273,0.7436731235716687,0.00565309298344141,0.7417391304347827,0.7469565217391304,0.005217391304347729,33,True
839,20260822,228,2,205,True,True,True,True,True,0.7380200305882273,0.7608946462563602,0.02287461566813287,0.7417391304347827,0.7639130434782611,0.022173913043478377,35,True
840,20260822,228,2,205,True,True,True,True,True,0.7380200305882273,0.7472449160947774,0.009224885506550096,0.7417391304347827,0.7517391304347827,0.010000000000000009,36,True
841,20260822,228,2,202,True,True,True,True,True,0.7380200305882273,0.75728589410923,0.01926586352100268,0.7417391304347827,0.7617391304347826,0.019999999999999907,39,True
842,20260822,228,2,206,True,True,True,True,True,0.7380200305882273,0.7546787126962017,0.016658682107974387,0.7417391304347827,0.7582608695652174,0.016521739130434754,35,True
843,20260822,228,2,206,True,True,True,True,True,0.7380200305882273,0.7508066145467415,0.012786583958514175,0.7417391304347827,0.7539130434782608,0.012173913043478146,35,True
844,20260822,228,2,206,True,True,True,True,True,0.7380200305882273,0.750181489756037,0.012161459167809752,0.7417391304347827,0.7539130434782608,0.012173913043478146,36,True
845,20260822,228,2,210,True,True,True,True,True,0.7380200305882273,0.7539358534575205,0.01591582286929316,0.7417391304347827,0.7569565217391303,0.015217391304347627,34,True
846,20260822,228,2,199,True,True,True,True,True,0.7380200305882273,0.7511654106774546,0.013145380089227277,0.7417391304347827,0.7552173913043478,0.013478260869565162,37,True
847,20260822,228,2,209,True,True,True,True,True,0.7380200305882273,0.7491790785088233,0.011159047920595966,0.7417391304347827,0.7530434782608697,0.011304347826087024,32,True
848,20260822,228,2,199,True,True,True,True,True,0.7380200305882273,0.7455500247099642,0.007529994121736938,0.7417391304347827,0.7491304347826088,0.007391304347826089,36,True
849,20260822,228,2,205,True,True,True,True,True,0.7380200305882273,0.7512142131229789,0.013194182534751575,0.7417391304347827,0.7552173913043478,0.013478260869565162,34,True
850,20260822,228,2,209,True,True,True,True,True,0.7380200305882273,0.7520029717392498,0.013982941151022499,0.7417391304347827,0.7552173913043477,0.01347826086956505,35,True
851,20260822,228,2,203,True,True,True,True,True,0.7380200305882273,0.7451865246498945,0.00716649406166725,0.7417391304347827,0.7486956521739131,0.006956521739130417,32,True
852,20260822,228,2,199,True,True,True,True,True,0.7380200305882273,0.7525711583020517,0.014551127713824386,0.7417391304347827,0.7565217391304347,0.014782608695652066,33,True
853,20260822,228,2,200,True,True,True,True,True,0.7380200305882273,0.7494776106354355,0.011457580047208205,0.7417391304347827,0.7530434782608696,0.011304347826086913,37,True
854,20260822,228,2,211,True,True,True,True,True,0.7380200305882273,0.7589901160491587,0.020970085460931376,0.7417391304347827,0.7621739130434783,0.02043478260869558,34,True
855,20260822,228,2,208,True,True,True,True,True,0.7380200305882273,0.7503158485268062,0.012295817938578923,0.7417391304347827,0.7539130434782608,0.012173913043478146,35,True
856,20260822,228,2,204,True,True,True,True,True,0.7380200305882273,0.7541366377273327,0.016116607139105454,0.7417391304347827,0.7578260869565218,0.016086956521739082,35,True
857,20260822,228,2,203,True,True,True,True,True,0.7380200305882273,0.7561405592453607,0.018120528657133428,0.7417391304347827,0.76,0.01826086956521733,35,True
858,20260822,228,2,211,True,True,True,True,True,0.7380200305882273,0.7546981779729892,0.01667814738476192,0.7417391304347827,0.7582608695652174,0.016521739130434754,35,True
859,20260822,228,2,208,True,True,True,True,True,0.7380200305882273,0.7531896437000454,0.015169613111818081,0.7417391304347827,0.7569565217391304,0.015217391304347738,35,True
860,20260822,228,2,205,True,True,True,True,True,0.7380200305882273,0.7527901951460091,0.014770164557781795,0.7417391304347827,0.7565217391304349,0.014782608695652177,34,True
861,20260822,228,2,205,True,True,True,True,True,0.7380200305882273,0.7538162222669599,0.015796191678732585,0.7417391304347827,0.7578260869565215,0.01608695652173886,38,True
862,20260822,228,2,206,True,True,True,True,True,0.7380200305882273,0.7525508707591652,0.014530840170937864,0.7417391304347827,0.7565217391304349,0.014782608695652177,37,True
863,20260822,228,2,200,True,True,True,True,True,0.7380200305882273,0.7489475880306873,0.01092755744245999,0.7417391304347827,0.7526086956521738,0.01086956521739113,36,True
864,20260822,228,2,214,True,True,True,True,True,0.7380200305882273,0.7538121668562282,0.01579213626800091,0.7417391304347827,0.7578260869565218,0.016086956521739082,36,True
865,20260822,228,2,204,True,True,True,True,True,0.7380200305882273,0.7501066848788203,0.012086654290592969,0.7417391304347827,0.7539130434782608,0.012173913043478146,35,True
866,20260822,228,2,209,True,True,True,True,True,0.7380200305882273,0.7516631682066298,0.013643137618402523,0.7417391304347827,0.7552173913043477,0.01347826086956505,36,True
867,20260822,228,2,209,True,True,True,True,True,0.7380200305882273,0.7513148826299461,0.013294852041718763,0.7417391304347827,0.7552173913043481,0.013478260869565384,37,True
868,20260822,228,2,193,True,True,True,True,True,0.7380200305882273,0.7515922422932234,0.013572211704996118,0.7417391304347827,0.7552173913043481,0.013478260869565384,33,True
869,20260822,228,2,204,True,True,True,True,True,0.7380200305882273,0.7490876279993113,0.011067597411083985,0.7417391304347827,0.7530434782608696,0.011304347826086913,31,True
870,20260822,228,2,205,True,True,True,True,True,0.7380200305882273,0.7455357039745488,0.007515673386321531,0.7417391304347827,0.75,0.008260869565217321,36,True
