replicate,delta_macro_f1,delta_balanced_accuracy
327,0.030482482493978225,0.02999999999999997
328,0.03765604039521492,0.0408757832304969
329,0.03888210373911505,0.03956521739130431
330,0.02881947470719376,0.025705412599822564
331,0.03684264993127878,0.03722002635046118
332,0.04446484014518454,0.04468599033816417
333,0.027000996866424654,0.027777777777777735
334,0.015020032536069927,0.014453317558907552
335,0.03938784190217354,0.03927201415793752
336,0.03897140031923357,0.0379805806667623
337,0.028616743746122386,0.02863233431827783
338,0.03993561976473975,0.04033816425120762
339,0.03274803986691488,0.03381642512077293
340,0.03593837117286175,0.03709283971875449
341,0.027863485325951898,0.02811594202898543
342,0.030211931740781628,0.029894598155467744
343,0.0354932388764595,0.03446201141853317
344,0.0327742787874572,0.034163372859025154
345,0.03437066044134468,0.0340493614578849
346,0.02428313402430432,0.025483340803824805
347,0.02852288795376101,0.027269052548555606
348,0.043335200564924514,0.044251207729468556
349,0.054811219074779594,0.053768115942029016
350,0.05036089114536413,0.05325544710637875
351,0.034066785622348716,0.03464207290294252
352,0.05598934710626885,0.0542966751918158
353,0.03836361747739081,0.03450153711023274
354,0.030637106504947498,0.02903381642512065
355,0.03078674938731485,0.0314229249011857
356,0.03221408609296711,0.030848149808257397
357,0.032192406961737974,0.03355782892867293
358,0.046634598048036935,0.04739130434782601
359,0.02761234594469214,0.026214664944755384
360,0.021327633056738404,0.01952259164535386
361,0.03393338778867272,0.035140664961636814
362,0.02456703455651571,0.020448585231193972
363,0.04269789716418798,0.04318840579710154
364,0.04907507336955058,0.04983802216538785
365,0.05010918947164311,0.05059107701051435
366,0.04974554918025359,0.048569856985698545
367,0.023332357084768496,0.02450566795810022
368,0.03585583876813475,0.03768115942028988
369,0.040986668422746286,0.04150744355713304
370,0.028814157970157517,0.02812455158559335
371,0.034617523682125007,0.03565217391304348
372,0.03981337865157086,0.03797400268937695
373,0.03198535461861696,0.03159420289855075
374,0.03136306641311254,0.029789196310935462
375,0.026192692890973035,0.0245943014887115
376,0.036804401630103734,0.03554677206851109
377,0.04684733422978393,0.044312692138779086
378,0.03700325294329743,0.037375367299168294
379,0.03270637535978699,0.031102327624066728
380,0.024612913858839625,0.02396135265700483
381,0.045814259971811655,0.04650753054845114
382,0.038756367023437155,0.040334220644779595
383,0.030450517128480792,0.030658761528326806
384,0.038402434405815034,0.03980771990242499
385,0.03778112229882746,0.0345893719806763
386,0.03559103467404606,0.0365331059960215
387,0.03223725997595622,0.028641659562375632
388,0.032689405079469214,0.03134500406562407
389,0.041271222544221775,0.042122255703831324
390,0.032145851797388325,0.033728590250329316
391,0.035614969802376106,0.03482303066153991
392,0.02750775893444385,0.027537188501458865
393,0.03382849274801841,0.03322353974527881
394,0.04236468644160102,0.04158283603296398
