permutation,delta_macro_f1,delta_balanced_accuracy,self_mapped_rows
99,0.03499357635974043,0.03545893719806764,20
100,0.03750386953235829,0.03685990338164252,20
101,0.01776939742579009,0.01521739130434785,20
102,0.05443994210862452,0.053768115942028905,20
103,0.038717894419842025,0.038454106280193245,20
104,0.04138873737068177,0.040724637681159415,20
105,0.03945647500500493,0.037487922705313925,20
106,0.04125454276414242,0.0409178743961352,20
107,0.04553110525321474,0.044299516908212544,20
108,0.046128412698750954,0.04628019323671495,20
109,0.04248825266019235,0.04067632850241548,20
110,0.04339614889874982,0.04270531400966182,20
111,0.03992991966171733,0.04024154589371981,20
112,0.046208704741870554,0.0461352657004831,20
113,0.04235489952595961,0.04149758454106278,20
114,0.04941643654237454,0.048454106280193254,20
115,0.04478183297389671,0.04362318840579704,20
116,0.04993275936753605,0.04826086956521741,20
